entity_key,entity_name,entity_type,speech_count,avg_sentiment,std_sentiment,min_sentiment,max_sentiment,sentiment_range,volatility,avg_anger,avg_fear,avg_joy,avg_sadness,avg_surprise,avg_disgust,avg_trust,avg_anticipation,dominant_emotion,dominant_emotion_score,avg_anaphora_total,avg_contrast_markers,avg_repetition_density,avg_alliteration_count,avg_superlative_count,avg_question_count,avg_exclamation_count,rhetorical_intensity
NORP:Arab,Arab,NORP,11,0.8181727272727273,0.574861834927488,-0.9997,1.0,1.9997,0.574861834927488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.181818181818182,90.0,0.4418347592970317,487.90909090909093,23.818181818181817,53.54545454545455,0.09090909090909091,94.9981841863931
NORP:Muslim,Muslim,NORP,9,0.7777888888888889,0.6284372247345783,-0.9997,1.0,1.9997,0.6284372247345783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,10.777777777777779,99.33333333333333,0.4637027974575102,544.0,27.0,55.888888888888886,0.1111111111111111,105.36783055836695
NORP:Jewish,Jewish,NORP,5,0.9999400000000002,7.999999999999118e-05,0.9998,1.0,0.00019999999999997797,7.999999999999118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,4.2,70.8,0.25439231836979526,323.2,11.2,57.6,0.0,66.75062747405283
PERSON:Libby,Libby,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Robert F. Kennedy Jr.,Robert F. Kennedy Jr.,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,18.0,85.5,0.19696803237827482,563.5,33.5,58.5,0.0,108.45670971891118
PERSON:Howard Lutnick,Howard Lutnick,PERSON,6,0.9999833333333333,3.726779962499239e-05,0.9999,1.0,9.999999999998899e-05,3.726779962499239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,14.0,115.66666666666667,0.32281588721151483,725.1666666666666,42.0,71.0,0.0,138.3080213172207
PERSON:Lori Chavez-DeRemer,Lori Chavez-DeRemer,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Lori,Lori,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,24.0,193.0,0.22832093317053598,1312.5,67.5,105.5,0.0,243.24690299045295
PERSON:Mehmet Oz,Mehmet Oz,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,18.0,85.5,0.19696803237827482,563.5,33.5,58.5,0.0,108.45670971891118
PERSON:Marty Makary,Marty Makary,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Marty,Marty,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Katie Britt,Katie Britt,PERSON,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,6.5,58.0,0.10005002501250625,354.0,20.5,40.5,0.0,68.51429286071607
PERSON:Richard Hudson,Richard Hudson,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Renee,Renee,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Richard,Richard,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.5,55.0,0.5684340999539582,414.0,28.0,43.0,0.0,78.58120487142199
PERSON:Samantha Bush,Samantha Bush,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Dr. Oz,Dr. Oz,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Bobby,Bobby,PERSON,6,0.9999833333333333,3.726779962499239e-05,0.9999,1.0,9.999999999998899e-05,3.726779962499239e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,15.0,145.0,0.2607890216101217,866.3333333333334,44.0,81.33333333333333,0.16666666666666666,164.58487462213478
PERSON:Maria Bartiromo,Maria Bartiromo,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,116.5,0.2115658974383482,651.0,34.0,84.0,0.0,128.24450941391976
PERSON:Maria,Maria,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Katie,Katie,PERSON,5,0.59988,0.79979002594431,-0.9997,1.0,1.9997,0.79979002594431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,7.0,64.8,0.23149716797228267,409.0,12.4,53.8,0.0,78.17592816685317
PERSON:Oz,Oz,PERSON,4,0.9999750000000001,4.330127018921716e-05,0.9999,1.0,9.999999999998899e-05,4.330127018921716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,19.75,157.25,0.1968238757955842,980.25,51.0,89.5,0.0,185.42097483939938
PERSON:Horn,Horn,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Cruz,Cruz,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.0,93.0,0.21158248095718615,536.0,35.5,56.0,0.0,104.24451178299388
PERSON:Reagan,Reagan,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:God,God,PERSON,8,0.9999750000000001,4.330127018921716e-05,0.9999,1.0,9.999999999998899e-05,4.330127018921716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,16.125,113.375,0.4876399052837981,686.25,43.375,61.375,1.0,131.71251998646912
PERSON:Kennedy,Kennedy,PERSON,4,0.99995,8.660254037843432e-05,0.9998,1.0,0.00019999999999997797,8.660254037843432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,11.5,79.0,0.2529139491224237,498.5,28.25,61.5,0.0,97.00041627844607
PERSON:Britt,Britt,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Lutnick,Lutnick,PERSON,6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,14.833333333333334,136.66666666666666,0.275163569906727,823.8333333333334,44.833333333333336,74.33333333333333,0.16666666666666666,156.42026146236768
PERSON:Chris Klump,Chris Klump,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Ines Hernandez,Ines Hernandez,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Chris,Chris,PERSON,9,0.9999666666666668,6.666666666665932e-05,0.9998,1.0,0.00019999999999997797,6.666666666665932e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,13.333333333333334,122.11111111111111,0.2036838004896553,696.5555555555555,35.44444444444444,76.33333333333333,0.0,134.85449451118106
PERSON:Inma,Inma,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Heidi Overton,Heidi Overton,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,18.0,85.5,0.19696803237827482,563.5,33.5,58.5,0.0,108.45670971891118
PERSON:Libby Horne,Libby Horne,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Makary,Makary,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,18.0,85.5,0.19696803237827482,563.5,33.5,58.5,0.0,108.45670971891118
PERSON:Vince Haley,Vince Haley,PERSON,2,0.9999,9.999999999998899e-05,0.9998,1.0,0.00019999999999997797,9.999999999998899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.5,67.0,0.10005002501250625,434.0,24.5,50.5,0.0,83.65715000357321
PERSON:Renee Hudson,Renee Hudson,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:President,President,PERSON,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,7.5,87.5,0.4089098908790788,578.5,30.5,76.0,0.0,111.48698712726843
PERSON:Samantha Busch,Samantha Busch,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Kyle Busch,Kyle Busch,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Kyle,Kyle,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Brexton,Brexton,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Lennix,Lennix,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Heide,Heide,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:a Donald Trump,a Donald Trump,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Lavrov,Lavrov,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:Steve Witkoff,Steve Witkoff,PERSON,15,0.9999066666666666,0.0001842703328144701,0.9994,1.0,0.0006000000000000449,0.0001842703328144701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.866666666666667,95.53333333333333,0.31930571631890253,547.8666666666667,27.466666666666665,53.733333333333334,0.06666666666666667,104.97894843566462
PERSON:John Bolton,John Bolton,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
PERSON:JD,JD,PERSON,9,0.9999444444444444,6.849348892186997e-05,0.9998,1.0,0.00019999999999997797,6.849348892186997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,10.222222222222221,100.0,0.1666382119572726,499.6666666666667,26.22222222222222,64.22222222222223,0.1111111111111111,100.0872975223431
PERSON:Donald Trump :,Donald Trump :,PERSON,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Health and Human Services,Health and Human Services,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Commerce,Commerce,ORG,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,17.0,159.66666666666666,0.35812053269140565,1067.6666666666667,54.666666666666664,100.33333333333333,0.0,199.9559219808607
ORG:CMS,CMS,ORG,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,18.0,85.5,0.19696803237827482,563.5,33.5,58.5,0.0,108.45670971891118
ORG:FDA,FDA,ORG,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,24.0,158.33333333333334,0.21682596035753635,1057.6666666666667,56.666666666666664,88.66666666666667,0.0,197.9357370419559
ORG:EMD Serono,EMD Serono,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Pergoveris,Pergoveris,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Pfizer,Pfizer,ORG,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,11.75,103.0,0.2928436728087358,601.0,31.75,61.75,0.25,115.6846919532584
ORG:the Republican Party,the Republican Party,ORG,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,19.666666666666668,164.33333333333334,0.18360718706628684,1073.6666666666667,51.0,105.66666666666667,0.0,202.07384864577142
ORG:MFN,MFN,ORG,4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,20.0,155.75,0.20254919395446436,968.0,50.25,76.5,0.25,181.56464988485064
ORG:Express Scripts,Express Scripts,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Freedom,Freedom,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:CVS Specialty Pharmacy,CVS Specialty Pharmacy,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:the White House Domestic Policy Council,the White House Domestic Policy Council,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:EMD Serrano's,EMD Serrano's,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:the Domestic Policy Council,the Domestic Policy Council,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:health and human services,health and human services,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Treasury,Treasury,ORG,7,0.7142999999999999,0.6997375732576973,-0.9997,1.0,1.9997,0.6997375732576973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,13.0,132.57142857142858,0.3189932559120699,823.8571428571429,36.42857142857143,86.42857142857143,0.14285714285714285,156.10679495492622
ORG:HHS,HHS,ORG,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,24.0,158.33333333333334,0.21682596035753635,1057.6666666666667,56.666666666666664,88.66666666666667,0.0,197.9357370419559
ORG:Amazon,Amazon,ORG,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.0,93.0,0.21158248095718615,536.0,35.5,56.0,0.0,104.24451178299388
ORG:NASCAR,NASCAR,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:the Bundle of Joy Fund,the Bundle of Joy Fund,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:MAHA,MAHA,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Harvard University,Harvard University,ORG,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,70.0,0.2914009626321006,503.5,23.5,51.0,0.0,94.32734299466173
ORG:Hamas,Hamas,ORG,18,0.8867722222222222,0.45761593528678074,-0.9997,1.0,1.9997,0.45761593528678074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,10.055555555555555,109.94444444444444,0.36205274273832166,601.6111111111111,29.72222222222222,65.61111111111111,0.05555555555555555,116.76600753467689
ORG:CNN,CNN,ORG,6,0.6665833333333334,0.7451845888025925,-0.9997,1.0,1.9997,0.7451845888025925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.666666666666666,107.16666666666667,0.24993431166533744,612.6666666666666,28.833333333333332,65.0,0.0,118.08332394928553
ORG:GOP,GOP,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:Labor,Labor,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:The Department of Labor,The Department of Labor,ORG,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
ORG:the Department of Labor,the Department of Labor,ORG,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,24.0,193.0,0.22832093317053598,1312.5,67.5,105.5,0.0,243.24690299045295
ORG:Teamsters,Teamsters,ORG,3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,20.0,179.0,0.22655787039758526,1116.0,57.0,105.66666666666667,0.0,211.1276035052949
ORG:IRS,IRS,ORG,3,0.9999666666666668,4.714045207909797e-05,0.9999,1.0,9.999999999998899e-05,4.714045207909797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.0,78.33333333333333,0.3982448708895289,527.6666666666666,23.0,55.333333333333336,0.0,99.10451117203183
GPE:London,London,GPE,6,0.6666333333333334,0.7452069436665824,-0.9997,1.0,1.9997,0.7452069436665824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.666666666666666,114.0,0.2646280314410369,657.0,28.833333333333332,63.333333333333336,0.16666666666666666,125.18066114734872
GPE:Alabama,Alabama,GPE,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
GPE:the United States of America,the United States of America,GPE,15,0.9999266666666667,0.00012892719737207724,0.9995,1.0,0.0004999999999999449,0.00012892719737207724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,10.4,104.26666666666667,0.2992453049081641,579.2,33.86666666666667,60.2,0.0,112.60465409117738
GPE:North Carolina,North Carolina,GPE,5,0.9999800000000001,3.999999999999559e-05,0.9999,1.0,9.999999999998899e-05,3.999999999999559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,14.8,147.8,0.27715719869098604,904.0,42.2,97.4,0.0,172.35387959981304
GPE:Gaza,Gaza,GPE,24,0.9150541666666667,0.39932302085234067,-0.9997,1.0,1.9997,0.39932302085234067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,8.958333333333334,95.375,0.3487908633871593,536.6666666666666,24.833333333333332,59.5,0.041666666666666664,103.67482726619815
GPE:Maryland,Maryland,GPE,4,0.5000500000000001,0.865881067179552,-0.9997,1.0,1.9997,0.865881067179552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,18.0,170.25,0.23353407492896155,1090.75,47.25,105.5,0.0,204.56907629641842
DATE:24 hours,24 hours,DATE,3,0.9875666666666666,0.017583388625505483,0.9627,1.0,0.0373,0.017583388625505483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,16.333333333333332,138.66666666666666,0.38853677241500223,919.0,45.666666666666664,80.66666666666667,0.0,171.53169572939262
DATE:a month ago,a month ago,DATE,3,0.9999666666666668,4.714045207909797e-05,0.9999,1.0,9.999999999998899e-05,4.714045207909797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,107.0,0.2654788710773037,544.6666666666666,30.333333333333332,48.0,0.3333333333333333,106.0855446006301
DATE:November 5th,November 5th,DATE,10,0.99999,2.9999999999996697e-05,0.9999,1.0,9.999999999998899e-05,2.9999999999996697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,8.8,98.0,0.2755065778941025,512.9,25.9,65.6,0.1,101.65364379684202
DATE:the end of this year,the end of this year,DATE,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,24.0,193.0,0.22832093317053598,1312.5,67.5,105.5,0.0,243.24690299045295
DATE:less than one,less than one,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
DATE:eight months,eight months,DATE,11,0.9999545454545454,7.820295697310617e-05,0.9998,1.0,0.00019999999999997797,7.820295697310617e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,10.272727272727273,90.36363636363636,0.4079902033370782,493.6363636363636,30.0,52.36363636363637,0.09090909090909091,96.7336089900871
DATE:28 years,28 years,DATE,5,0.9999,0.00019999999999997797,0.9995,1.0,0.0004999999999999449,0.00019999999999997797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,17.2,137.6,0.21041279814337557,865.0,45.8,64.2,0.2,161.45863039973477
DATE:the year,the year,DATE,6,0.99995,7.637626158258891e-05,0.9998,1.0,0.00019999999999997797,7.637626158258891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,19.0,145.83333333333334,0.308535110044613,862.8333333333334,49.666666666666664,66.5,0.16666666666666666,163.47264787286355
DATE:every day,every day,DATE,10,0.80001,0.5999033346298385,-0.9997,1.0,1.9997,0.5999033346298385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,15.7,133.7,0.2878181916765994,805.5,38.9,76.9,0.1,153.01254545595378
DATE:two decades,two decades,DATE,2,0.99995,4.999999999999449e-05,0.9999,1.0,9.999999999998899e-05,4.999999999999449e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,9.5,118.0,0.1684588360673701,663.5,33.0,77.0,0.0,128.73835126229534
DATE:1986,1986,DATE,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,0.0,12.0,82.0,0.2001000500250125,579.0,32.0,62.0,0.0,109.6000142928607
